Frame	Center of mass	 	 	Center of mass projection to ground	 	 	Hip	 	 	LowerSpine	 	 	MiddleSpine	 	 	Chest	 	 	Neck	 	 	Head	 	 	LEye	 	 	REye	 	 	EffectorHead	 	 	RClavicle	 	 	RShoulder	 	 	RForearm	 	 	RHand	 	 	LClavicle	 	 	LShoulder	 	 	LForearm	 	 	LHand	 	 	RThigh	 	 	RShin	 	 	RFoot	 	 	RToe	 	 	EffectorRToe	 	 	LThigh	 	 	LShin	 	 	LFoot	 	 	LToe	 	 	EffectorLToe	 	 
 	Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 Coordinate		 	 
 	x_Center_of_mass	y_Center_of_mass	z_Center_of_mass	x_Center_of_mass_projection_to_ground	y_Center_of_mass_projection_to_ground	z_Center_of_mass_projection_to_ground	x_Hip	y_Hip	z_Hip	x_LowerSpine	y_LowerSpine	z_LowerSpine	x_MiddleSpine	y_MiddleSpine	z_MiddleSpine	x_Chest	y_Chest	z_Chest	x_Neck	y_Neck	z_Neck	x_Head	y_Head	z_Head	x_LEye	y_LEye	z_LEye	x_REye	y_REye	z_REye	x_EffectorHead	y_EffectorHead	z_EffectorHead	x_RClavicle	y_RClavicle	z_RClavicle	x_RShoulder	y_RShoulder	z_RShoulder	x_RForearm	y_RForearm	z_RForearm	x_RHand	y_RHand	z_RHand	x_LClavicle	y_LClavicle	z_LClavicle	x_LShoulder	y_LShoulder	z_LShoulder	x_LForearm	y_LForearm	z_LForearm	x_LHand	y_LHand	z_LHand	x_RThigh	y_RThigh	z_RThigh	x_RShin	y_RShin	z_RShin	x_RFoot	y_RFoot	z_RFoot	x_RToe	y_RToe	z_RToe	x_EffectorRToe	y_EffectorRToe	z_EffectorRToe	x_LThigh	y_LThigh	z_LThigh	x_LShin	y_LShin	z_LShin	x_LFoot	y_LFoot	z_LFoot	x_LToe	y_LToe	z_LToe	x_EffectorLToe	y_EffectorLToe	z_EffectorLToe
147	0	0	0	0	-62.9002	0	-0.294082	-22.0582	-13.5137	-0.0351388	-11.5012	-12.9088	0.33506	-4.51792	-8.07524	0.571694	6.06944	-6.16016	0.438328	29.4926	-9.61511	0.258671	43.2097	-7.6843	3.63647	53.9126	2.35601	-3.83204	53.8418	2.16427	0.115273	63.6701	-9.65095	-2.16723	29.69	-1.32217	-17.8945	30.0281	-7.13432	-36.1091	11.638	-21.6155	-35.4398	-12.6979	-17.2036	2.61072	29.7353	-1.19948	18.6038	30.3696	-6.19571	36.85	13.9703	-22.8634	34.0663	-10.4922	-20.4171	-10.0775	-17.8336	-11.5575	-15.9024	-14.1537	31.1829	-4.0627	-54.9626	30.2029	-3.72738	-59.9377	39.8147	-4.37639	-60.2664	46.3276	9.80074	-18.2698	-12.4492	12.5086	-12.6722	30.3944	6.30159	-54.6185	33.3069	6.08606	-58.8213	43.2838	6.40569	-58.5453	49.8236
148	0	0	0	0	-63.0737	0	-0.265435	-22.1849	-13.209	-0.0330216	-11.625	-12.6456	0.332473	-4.62212	-7.84009	0.549269	5.97323	-5.96731	0.33159	29.3885	-9.47092	0.117317	43.109	-7.56826	3.49992	53.8433	2.43685	-3.969	53.7494	2.27318	-0.0958058	63.5647	-9.57735	-2.24358	29.5955	-1.16873	-17.9922	29.8919	-6.92504	-35.9079	13.1056	-23.566	-35.5046	-11.5947	-22.197	2.53463	29.6556	-1.06401	18.4995	30.4141	-6.13253	36.4276	15.7885	-24.6893	34.4134	-8.8705	-24.5398	-10.0545	-17.9789	-11.2406	-15.6909	-14.2485	31.5206	-4.12596	-55.13	30.3124	-3.75435	-60.1561	39.8962	-4.36128	-60.5144	46.4116	9.82225	-18.3656	-12.1884	12.5542	-12.8375	30.6626	6.57292	-54.818	33.5565	6.40796	-59.0582	43.5186	6.74307	-58.8041	50.0585
149	0	0	0	0	-63.3781	0	-0.318698	-22.2726	-13.0583	-0.102699	-11.7117	-12.5082	0.28043	-4.70269	-7.71294	0.489658	5.89517	-5.85361	0.239757	29.3154	-9.32214	0.0322381	43.033	-7.39846	3.47523	53.7544	2.59991	-3.99455	53.6576	2.48449	-0.202218	63.4915	-9.37676	-2.28165	29.5094	-1.00315	-18.0662	29.8245	-6.65901	-35.8144	14.6106	-24.9132	-35.2182	-10.0712	-26.5246	2.49712	29.5713	-0.929308	18.4185	30.4501	-6.11374	36.0016	17.1459	-25.9508	34.8868	-7.55665	-26.7789	-10.1028	-18.0829	-11.0316	-15.4898	-14.4078	31.7666	-4.04822	-55.3223	30.5018	-3.61298	-60.3649	40.0743	-4.17143	-60.733	46.5935	9.76808	-18.4331	-12.1069	12.6163	-13.0527	30.7554	6.92485	-55.0554	33.9002	6.84017	-59.2183	43.8959	7.20729	-58.9105	50.4318
150	0	0	0	0	-63.7254	0	-0.411116	-22.3199	-13.0387	-0.207074	-11.7592	-12.4799	0.198886	-4.75423	-7.68063	0.403742	5.84216	-5.81243	0.162871	29.2773	-9.17885	-0.0138112	42.9869	-7.19509	3.50808	53.6607	2.82667	-3.96242	53.5742	2.75915	-0.233587	63.454	-9.08413	-2.30449	29.439	-0.842977	-18.1239	29.814	-6.3971	-35.868	15.9861	-25.726	-34.7864	-8.42607	-29.6018	2.47474	29.4943	-0.799775	18.3555	30.4556	-6.09322	35.6629	18.0064	-26.7123	35.4026	-6.72321	-27.4361	-10.1872	-18.1468	-10.9401	-15.273	-14.5961	31.9054	-3.78052	-55.4984	30.709	-3.26154	-60.5212	40.2877	-3.77008	-60.8778	46.8116	9.67628	-18.4661	-12.1537	12.6703	-13.2832	30.723	7.24231	-55.2941	34.2056	7.23167	-59.3303	44.2534	7.62996	-58.9376	50.7829
151	0	0	0	0	-64.002	0	-0.482741	-22.337	-13.1193	-0.283827	-11.7779	-12.5291	0.132815	-4.78724	-7.71	0.332785	5.80362	-5.81021	0.101292	29.2584	-9.03781	-0.057006	42.9562	-6.97279	3.50683	53.5678	3.10009	-3.96392	53.4881	3.05646	-0.265162	63.4342	-8.74054	-2.33872	29.373	-0.693083	-18.175	29.8063	-6.19457	-35.9549	17.0815	-26.2353	-34.2447	-7.11364	-31.1155	2.44067	29.4241	-0.665164	18.3006	30.4448	-6.00963	35.4861	18.5877	-27.0748	35.4704	-6.15372	-27.1391	-10.2548	-18.1768	-10.977	-15.0786	-14.76	31.9097	-3.4588	-55.6301	30.8493	-2.86971	-60.6109	40.4459	-3.34174	-60.9422	46.9738	9.6049	-18.4793	-12.2547	12.7399	-13.4726	30.6328	7.44514	-55.4753	34.4075	7.47989	-59.4188	44.492	7.90065	-58.965	51.0161
152	0	0	0	0	-64.1621	0	-0.517882	-22.3273	-13.2711	-0.307949	-11.7714	-12.6308	0.104595	-4.80391	-7.77781	0.309533	5.77774	-5.82783	0.0780421	29.2509	-8.91874	-0.0854874	42.9364	-6.774	3.46307	53.4896	3.36537	-4.0076	53.4088	3.31137	-0.295033	63.4243	-8.42245	-2.37304	29.3164	-0.576735	-18.2015	29.7868	-6.09746	-36.018	17.7578	-26.5315	-33.5888	-6.43601	-31.1034	2.4063	29.3681	-0.542188	18.2714	30.4395	-5.86143	35.5296	19.0019	-27.0984	34.766	-5.71227	-26.2188	-10.2905	-18.1655	-11.1343	-14.9743	-14.8717	31.7775	-3.25854	-55.7196	30.9428	-2.64565	-60.6473	40.5652	-3.1086	-60.9445	47.0955	9.57207	-18.4858	-12.3625	12.8425	-13.6	30.5289	7.52545	-55.5771	34.549	7.58305	-59.4779	44.6501	8.02263	-58.9971	51.171
153	0	0	0	0	-64.2282	0	-0.520774	-22.2898	-13.4656	-0.279938	-11.7383	-12.7654	0.118477	-4.79912	-7.87091	0.340904	5.77096	-5.86107	0.0889076	29.2562	-8.85737	-0.107551	42.9325	-6.65772	3.37046	53.4497	3.54335	-4.09968	53.3576	3.44927	-0.340571	63.4267	-8.22368	-2.40657	29.2838	-0.528336	-18.2056	29.762	-6.13225	-36.1438	17.9119	-26.5644	-32.9458	-6.39864	-29.8679	2.37243	29.3428	-0.468159	18.2634	30.4646	-5.69894	35.7768	19.137	-26.7854	33.6016	-5.41452	-24.6326	-10.2955	-18.1062	-11.3819	-14.9236	-14.9309	31.5449	-3.19685	-55.7813	31.0623	-2.6122	-60.6371	40.723	-3.09293	-60.8851	47.2541	9.5748	-18.4881	-12.4574	12.9359	-13.6636	30.4339	7.49221	-55.6049	34.6533	7.55725	-59.4771	44.7652	8.01179	-58.9793	51.2838
154	0	0	0	0	-64.1903	0	-0.480152	-22.2298	-13.677	-0.204135	-11.6832	-12.9185	0.166757	-4.77143	-7.98323	0.400187	5.78738	-5.91619	0.0975037	29.2777	-8.868	-0.161801	42.9488	-6.64301	3.19583	53.4567	3.60792	-4.27291	53.3406	3.45049	-0.447914	63.4452	-8.1703	-2.46834	29.2805	-0.560331	-18.2208	29.7199	-6.29678	-36.3835	17.5195	-26.3204	-32.3825	-6.85234	-27.7861	2.30976	29.3547	-0.459623	18.2432	30.5146	-5.55108	36.1627	18.796	-26.0752	32.532	-5.37452	-22.2348	-10.2608	-18.0166	-11.6828	-14.8337	-14.9225	31.2558	-3.17946	-55.7964	31.1867	-2.64926	-60.5616	40.8955	-3.15774	-60.746	47.4265	9.61873	-18.4754	-12.5338	12.9608	-13.6515	30.3591	7.34504	-55.5607	34.6711	7.393	-59.4044	44.794	7.84807	-58.8898	51.3113
155	0	0	0	0	-64.0246	0	-0.3985	-22.1633	-13.9044	-0.106539	-11.621	-13.095	0.21942	-4.73222	-8.12445	0.449084	5.81682	-6.0077	0.108167	29.3119	-8.91664	-0.213897	42.9778	-6.66776	3.00754	53.4751	3.63762	-4.45882	53.3377	3.40321	-0.54414	63.4763	-8.15792	-2.5429	29.2909	-0.635791	-18.2369	29.695	-6.53291	-36.7041	16.8032	-25.8315	-31.9606	-7.46962	-25.1414	2.23368	29.3787	-0.485826	18.2227	30.5241	-5.40345	36.7024	17.9394	-24.8918	31.8263	-5.62118	-19.1242	-10.1931	-17.9349	-12.0133	-14.7278	-14.8129	30.9273	-3.20843	-55.7242	31.2083	-2.72983	-60.4128	40.957	-3.2602	-60.5422	47.4876	9.69436	-18.439	-12.6185	12.899	-13.5839	30.2814	7.10969	-55.4703	34.585	7.10486	-59.2951	44.7152	7.53725	-58.77	51.2332
156	0	0	0	0	-63.7948	0	-0.274589	-22.0997	-14.1621	0.0148406	-11.5613	-13.3011	0.294061	-4.69578	-8.2958	0.49602	5.844	-6.13062	0.0945216	29.3475	-8.9628	-0.295896	43.0044	-6.67048	2.8008	53.4779	3.69713	-4.66278	53.3145	3.3994	-0.687798	63.5066	-8.09398	-2.62595	29.2887	-0.704694	-18.2714	29.6539	-6.73206	-37.0997	15.9117	-25.0711	-31.6757	-8.04197	-22.0802	2.14885	29.3932	-0.514221	18.1865	30.4948	-5.28104	37.3919	16.8285	-23.2827	31.4704	-5.9626	-15.6901	-10.0856	-17.8743	-12.351	-14.689	-14.5924	30.5704	-3.34611	-55.551	31.0651	-2.91953	-60.2058	40.8324	-3.47048	-60.3086	47.3618	9.80671	-18.3872	-12.7567	12.7925	-13.4974	30.155	6.87482	-55.3681	34.4361	6.79554	-59.1745	44.5729	7.18844	-58.6388	51.0925
157	0	0	0	0	-63.6001	0	-0.159076	-22.0324	-14.4497	0.128075	-11.4988	-13.5307	0.379261	-4.66021	-8.48718	0.564982	5.86823	-6.26614	0.111799	29.3834	-8.9922	-0.326423	43.0285	-6.639	2.6947	53.4625	3.79047	-4.76698	53.2802	3.45821	-0.768136	63.5358	-7.97014	-2.64575	29.2791	-0.746846	-18.2654	29.6176	-6.84214	-37.506	14.974	-24.0188	-31.5376	-8.45909	-18.783	2.12784	29.3957	-0.534272	18.1958	30.4397	-5.21119	38.153	15.5575	-21.3328	31.3102	-6.42352	-12.2688	-9.97956	-17.8137	-12.6747	-14.8114	-14.3254	30.2053	-3.63299	-55.3281	30.775	-3.27448	-59.9834	40.5448	-3.85852	-60.083	47.0713	9.91466	-18.3305	-12.9643	12.6193	-13.4008	29.9615	6.62665	-55.2619	34.2332	6.47445	-59.0425	44.3788	6.82386	-58.4907	50.8996
158	0	0	0	0	-63.4438	0	-0.0536598	-21.9461	-14.7282	0.241057	-11.4175	-13.7573	0.483965	-4.60365	-8.67991	0.665958	5.9143	-6.40936	0.16458	29.4388	-9.04491	-0.307409	43.0736	-6.63948	2.67515	53.4738	3.83484	-4.78561	53.2762	3.49081	-0.792694	63.5849	-7.89177	-2.60489	29.2964	-0.804114	-18.2166	29.6187	-6.92074	-37.8702	13.9415	-22.6571	-31.5709	-8.86204	-15.4139	2.16811	29.4228	-0.58403	18.2481	30.4396	-5.2254	38.7337	14.1062	-19.1263	31.1783	-7.13975	-8.94439	-9.87524	-17.7264	-12.9618	-15.0618	-14.1166	29.8667	-3.98997	-55.1487	30.4018	-3.71471	-59.815	40.1691	-4.34681	-59.9199	46.6911	10.0192	-18.2616	-13.195	12.4025	-13.3197	29.7484	6.33168	-55.1735	33.9815	6.10963	-58.9429	44.13	6.41634	-58.3842	50.6523
159	0	0	0	0	-63.2696	0	0.0489833	-21.8275	-14.9678	0.356404	-11.3021	-13.9664	0.598372	-4.50301	-8.86922	0.783897	6.00872	-6.57039	0.240295	29.5372	-9.1615	-0.25801	43.1666	-6.73041	2.70043	53.5523	3.76504	-4.7598	53.3416	3.41711	-0.7806	63.6793	-7.94399	-2.53276	29.3741	-0.922298	-18.1432	29.6588	-7.04393	-38.0948	12.6962	-20.9679	-31.6699	-9.47543	-12.0637	2.23989	29.5088	-0.699711	18.3239	30.5228	-5.32773	38.9051	12.4489	-16.7042	30.9458	-8.21674	-5.6711	-9.77031	-17.5991	-13.2096	-15.3449	-14.0063	29.5715	-4.36553	-55.0644	30.0125	-4.18887	-59.737	39.779	-4.87971	-59.8443	46.295	10.1238	-18.1614	-13.4034	12.1838	-13.3061	29.5666	6.01888	-55.1526	33.7337	5.73308	-58.9431	43.8727	6.00139	-58.3984	50.398
160	0	0	0	0	-63.0661	0	0.162705	-21.6856	-15.1696	0.485212	-11.1616	-14.1582	0.726442	-4.36745	-9.05447	0.909658	6.14319	-6.75042	0.287022	29.669	-9.34782	-0.257259	43.2973	-6.92041	2.66569	53.6957	3.57242	-4.79376	53.4598	3.22418	-0.848805	63.8078	-8.13947	-2.48588	29.4987	-1.10872	-18.0974	29.7182	-7.23023	-38.1205	11.2503	-18.9641	-31.7833	-10.3979	-8.79839	2.28628	29.6496	-0.88594	18.3698	30.686	-5.51062	38.5676	10.7338	-14.0918	30.6564	-9.62777	-2.47433	-9.65368	-17.4425	-13.4309	-15.5646	-13.9526	29.3136	-4.7097	-55.0445	29.6783	-4.64358	-59.7111	39.4491	-5.39699	-59.8113	45.9582	10.2399	-18.0377	-13.5783	12.0032	-13.355	29.424	5.81426	-55.2037	33.5345	5.48933	-59.0318	43.6582	5.72951	-58.5108	50.1865
161	0	0	0	0	-62.8686	0	0.237329	-21.5358	-15.3615	0.588788	-11.0132	-14.3447	0.834793	-4.22185	-9.2375	1.03637	6.28784	-6.93069	0.332472	29.8077	-9.56152	-0.25889	43.4374	-7.15346	2.62811	53.8607	3.32458	-4.83049	53.5986	2.9767	-0.921286	63.944	-8.40166	-2.43984	29.6395	-1.32215	-18.0526	29.7829	-7.44276	-37.8388	9.72424	-16.7073	-31.8678	-11.6308	-5.7322	2.33177	29.8072	-1.09961	18.4145	30.8621	-5.72293	37.7343	9.07111	-11.3419	30.3922	-11.3487	0.543833	-9.57145	-17.2634	-13.6517	-15.7331	-13.9014	29.0677	-4.95878	-55.0147	29.4163	-4.98771	-59.6702	39.1924	-5.79575	-59.7609	45.6952	10.3206	-17.9192	-13.7372	11.8577	-13.3831	29.2896	5.74166	-55.2474	33.3495	5.40368	-59.0986	43.4641	5.62628	-58.5911	49.994
162	0	0	0	0	-62.7667	0	0.252269	-21.3902	-15.5545	0.650908	-10.8708	-14.5232	0.914693	-4.08719	-9.40652	1.15224	6.41915	-7.08787	0.376449	29.9316	-9.76377	-0.254655	43.5641	-7.38175	2.60615	54.0163	3.07472	-4.85179	53.7312	2.73104	-0.979224	64.0662	-8.66923	-2.39132	29.7711	-1.52273	-18.0079	29.8441	-7.63485	-37.1978	8.23044	-14.2884	-31.9251	-13.1188	-2.95022	2.37987	29.9535	-1.30289	18.4611	31.0052	-5.93212	36.5178	7.63313	-8.64799	30.2468	-13.1339	3.24945	-9.5409	-17.0733	-13.867	-15.8734	-13.8527	28.8382	-5.04885	-54.9531	29.151	-5.12934	-59.6211	38.9209	-5.97346	-59.7206	45.419	10.348	-17.8238	-13.8969	11.7773	-13.3481	29.1399	5.71462	-55.2256	33.1434	5.36714	-59.0712	43.2597	5.5785	-58.5595	49.7897
163	0	0	0	0	-62.7808	0	0.20152	-21.2627	-15.7395	0.651806	-10.7471	-14.6894	0.947387	-3.97397	-9.5607	1.22983	6.52751	-7.2252	0.433033	30.0362	-9.92765	-0.202514	43.6712	-7.56068	2.67184	54.1378	2.87764	-4.78657	53.8472	2.54896	-0.943339	64.1712	-8.87122	-2.31842	29.8837	-1.68102	-17.9479	29.9153	-7.76033	-36.2114	6.90791	-11.8568	-31.9137	-14.6412	-0.485301	2.45307	30.0696	-1.47076	18.5319	31.0456	-6.12505	35.1504	6.47964	-6.24118	30.2294	-14.6895	5.5824	-9.57075	-16.9004	-14.0476	-15.9844	-13.8027	28.6546	-5.06531	-54.8789	28.7994	-5.14532	-59.6	38.5439	-5.99636	-59.7367	45.0403	10.3142	-17.7492	-14.0723	11.744	-13.2777	28.9649	5.6365	-55.1547	32.9049	5.27353	-58.9805	43.0282	5.47918	-58.4566	49.5574
164	0	0	0	0	-62.7308	0	0.109015	-21.1895	-15.8721	0.605716	-10.6759	-14.8233	0.947123	-3.90427	-9.69544	1.26776	6.59683	-7.36311	0.489047	30.1035	-10.0888	-0.117188	43.742	-7.73456	2.82087	54.2167	2.67782	-4.63941	53.9356	2.38516	-0.837237	64.2414	-9.06518	-2.22313	29.964	-1.82893	-17.8818	30.0025	-7.83286	-35.0916	5.91292	-9.619	-31.8439	-15.8416	1.70953	2.54955	30.1439	-1.6417	18.6163	30.9847	-6.36339	33.8805	5.6394	-4.29049	30.2979	-15.7509	7.61609	-9.63937	-16.7877	-14.1451	-16.0201	-13.6941	28.5623	-5.14352	-54.7817	28.4234	-5.18333	-59.579	38.1308	-6.00747	-59.7666	44.6295	10.2417	-17.7171	-14.2409	11.7278	-13.2052	28.7901	5.46741	-55.0605	32.7213	5.09055	-58.8597	42.8541	5.29933	-58.3205	49.3819
165	0	0	0	0	-62.4872	0	-0.0175909	-21.1979	-15.9003	0.515926	-10.6818	-14.8955	0.915787	-3.89168	-9.79636	1.27816	6.61755	-7.50716	0.560306	30.1181	-10.3016	0.0205052	43.766	-7.98616	3.07749	54.2632	2.36924	-4.3858	54.0075	2.13637	-0.6382	64.2636	-9.37643	-2.08695	30.0143	-2.02017	-17.7931	30.0709	-7.89862	-34.082	5.2852	-7.77504	-31.6425	-16.4831	3.72868	2.68767	30.1779	-1.8712	18.7254	30.868	-6.71442	32.9042	5.09724	-2.9057	30.3208	-16.2084	9.4044	-9.74017	-16.7627	-14.1143	-16.0253	-13.4806	28.5933	-5.36632	-54.6231	28.1621	-5.35737	-59.4983	37.8307	-6.13724	-59.7351	44.3332	10.137	-17.7472	-14.3614	11.6963	-13.145	28.6575	5.27256	-54.9724	32.6212	4.89522	-58.7546	42.7603	5.11534	-58.2062	49.287
166	0	0	0	0	-62.2183	0	-0.127158	-21.2806	-15.806	0.43016	-10.7579	-14.8866	0.891731	-3.92996	-9.84349	1.28641	6.59602	-7.63817	0.603121	30.0796	-10.5795	0.123934	43.7438	-8.34839	3.31559	54.3001	1.90582	-4.15037	54.0635	1.75133	-0.493839	64.2336	-9.86655	-1.95903	30.0374	-2.27082	-17.7248	30.0942	-7.98736	-33.4693	5.0046	-6.47104	-31.3868	-16.4869	5.60887	2.81729	30.1888	-2.17199	18.8076	30.782	-7.18195	32.432	4.91454	-2.18973	30.3556	-16.0192	10.8338	-9.82496	-16.8189	-13.9526	-16.0739	-13.2305	28.7357	-5.62377	-54.4237	28.0842	-5.58553	-59.3694	37.7168	-6.33368	-59.6508	44.2212	10.0473	-17.8321	-14.399	11.6811	-13.1164	28.6048	5.09432	-54.9161	32.5931	4.72135	-58.6917	42.7349	4.95528	-58.1408	49.2609
167	0	0	0	0	-62.0692	0	-0.196811	-21.391	-15.6509	0.378577	-10.8617	-14.8242	0.890239	-3.9924	-9.84244	1.30354	6.55143	-7.72765	0.596923	30.0118	-10.8439	0.141444	43.693	-8.71415	3.43192	54.3274	1.42746	-4.03521	54.0915	1.34542	-0.486777	64.1706	-10.3848	-1.88656	30.0345	-2.51131	-17.706	30.0414	-8.07772	-33.3364	4.94016	-5.77653	-31.0985	-15.9822	7.23858	2.89051	30.1853	-2.45881	18.8316	30.7533	-7.62615	32.5828	5.05281	-2.143	30.5375	-15.3229	11.7419	-9.87395	-16.904	-13.7513	-16.1994	-13.0589	28.9033	-5.72685	-54.2447	28.1522	-5.68086	-59.2391	37.7596	-6.42605	-59.554	44.2629	9.99268	-17.9415	-14.3606	11.6946	-13.1045	28.6271	4.93037	-54.8809	32.5624	4.55088	-58.6581	42.7034	4.79306	-58.1102	49.2293
168	0	0	0	0	-61.9778	0	-0.248423	-21.4921	-15.5296	0.347585	-10.9595	-14.761	0.883802	-4.06439	-9.81762	1.31675	6.48983	-7.75929	0.596684	29.9339	-10.993	0.148986	43.6258	-8.93154	3.47907	54.3121	1.14234	-3.98832	54.0757	1.09105	-0.486816	64.0945	-10.7046	-1.8538	29.9992	-2.65081	-17.6953	29.9756	-8.15437	-33.6378	5.08741	-5.68674	-30.9635	-15.0735	8.40328	2.92343	30.1505	-2.618	18.8412	30.7287	-7.85549	33.2491	5.33942	-2.61397	30.8655	-14.4134	12.0928	-9.91286	-16.9777	-13.63	-16.3499	-12.993	28.9951	-5.6354	-54.117	28.2707	-5.58486	-59.128	37.8695	-6.34332	-59.4583	44.3704	9.95033	-18.0538	-14.2832	11.7011	-13.0681	28.6856	4.8137	-54.8355	32.5003	4.4156	-58.6216	42.6372	4.65532	-58.0811	49.1638
169	0	0	0	0	-61.8819	0	-0.284569	-21.5706	-15.4825	0.334224	-11.0386	-14.7242	0.866698	-4.13882	-9.78687	1.3123	6.4165	-7.73695	0.604857	29.8582	-10.9903	0.154992	43.5518	-8.94039	3.46293	54.2451	1.13335	-4.00436	54.0102	1.06421	-0.472325	64.0193	-10.7307	-1.86576	29.9304	-2.6541	-17.6939	29.9063	-8.19595	-34.1681	5.33511	-6.06804	-31.005	-14.0587	8.96587	2.91141	30.0807	-2.60987	18.8379	30.7044	-7.81558	34.1666	5.69109	-3.45175	31.3156	-13.5018	11.8991	-9.94572	-17.0301	-13.6291	-16.4213	-12.9656	28.9826	-5.49179	-54.0344	28.3439	-5.42774	-59.0404	37.9452	-6.19172	-59.3711	44.4455	9.91732	-18.1559	-14.1974	11.6841	-12.985	28.7488	4.83049	-54.7682	32.4511	4.42102	-58.5722	42.5809	4.65185	-58.0429	49.1088
170	0	0	0	0	-61.8043	0	-0.310192	-21.6238	-15.479	0.33008	-11.0946	-14.6997	0.843568	-4.20386	-9.74784	1.29663	6.3466	-7.67462	0.618822	29.7962	-10.8769	0.164015	43.4852	-8.79743	3.4203	54.1532	1.31984	-4.04659	53.9222	1.20809	-0.443342	63.9571	-10.5432	-1.89868	29.8501	-2.55458	-17.6952	29.8487	-8.18572	-34.7231	5.60442	-6.79269	-31.2566	-13.2363	8.86474	2.87824	29.9979	-2.48311	18.8297	30.6825	-7.60412	35.066	6.04634	-4.58484	31.8394	-12.7616	11.1631	-9.97314	-17.0612	-13.6904	-16.3873	-12.9422	28.9253	-5.45393	-54.0113	28.3821	-5.37575	-58.9943	37.9953	-6.13079	-59.3095	44.4974	9.89062	-18.2376	-14.1127	11.6505	-12.8735	28.8101	4.96891	-54.6899	32.4506	4.57436	-58.5373	42.5645	4.80177	-58.0338	49.0946
171	0	0	0	0	-61.7771	0	-0.32503	-21.6497	-15.4733	0.332423	-11.1238	-14.6631	0.826555	-4.24662	-9.6905	1.28433	6.29692	-7.58338	0.625978	29.7579	-10.7054	0.162624	43.4394	-8.57945	3.36938	54.0709	1.59206	-4.09689	53.8414	1.44188	-0.433042	63.9176	-10.2552	-1.93343	29.7825	-2.39575	-17.7009	29.8149	-8.10764	-35.1849	5.85892	-7.79929	-31.7694	-12.8109	8.07257	2.84309	29.9294	-2.29967	18.8171	30.6682	-7.34212	35.7672	6.36544	-6.01969	32.4176	-12.3354	9.82966	-9.99027	-17.0706	-13.7398	-16.2914	-12.936	28.8913	-5.53183	-54.0526	28.4889	-5.45591	-58.9808	38.1303	-6.20031	-59.2558	44.6354	9.87336	-18.2889	-14.0283	11.6371	-12.7639	28.8739	5.14429	-54.6124	32.4875	4.7835	-58.5462	42.5695	5.017	-58.0961	49.1032
172	0	0	0	0	-61.7911	0	-0.328349	-21.6513	-15.4389	0.341375	-11.1287	-14.5983	0.81944	-4.26491	-9.6056	1.28005	6.27175	-7.46498	0.620695	29.7438	-10.5025	0.143018	43.4171	-8.3277	3.30896	54.0125	1.89414	-4.15662	53.7798	1.71709	-0.457177	63.901	-9.92987	-1.96764	29.7364	-2.20184	-17.7148	29.79	-7.96931	-35.5058	6.08323	-9.03897	-32.4585	-12.8699	6.56993	2.80844	29.8853	-2.08857	18.7978	30.6714	-7.07486	36.2022	6.66465	-7.73771	33.043	-12.3329	7.79476	-9.99558	-17.0613	-13.7461	-16.1761	-12.9255	28.9025	-5.67253	-54.1096	28.6799	-5.61794	-58.9562	38.3627	-6.35769	-59.1714	44.8706	9.86737	-18.3105	-13.9301	11.6742	-12.686	28.9573	5.28742	-54.5516	32.5608	4.95054	-58.5956	42.5999	5.19081	-58.2159	49.1378
173	0	0	0	0	-61.8304	0	-0.317061	-21.6411	-15.3628	0.359318	-11.1206	-14.5004	0.821296	-4.26626	-9.49326	1.279	6.26387	-7.32014	0.598151	29.7467	-10.2685	0.0987175	43.4109	-8.04188	3.2278	53.9704	2.22826	-4.23706	53.7295	2.03278	-0.522688	63.9001	-9.56624	-2.0096	29.7041	-1.97394	-17.7428	29.7725	-7.77926	-35.7426	6.34921	-10.4317	-33.1961	-13.3357	4.33869	2.76601	29.8582	-1.84889	18.7645	30.7014	-6.79653	36.4594	7.07644	-9.69911	33.7498	-12.7202	4.89185	-9.98737	-17.0443	-13.7063	-16.0502	-12.8787	28.9564	-5.84524	-54.1383	28.8276	-5.81453	-58.9192	38.543	-6.54795	-59.0848	45.0532	9.87495	-18.3133	-13.8013	11.7657	-12.6768	29.081	5.35723	-54.5376	32.7017	5.0182	-58.6643	42.707	5.26023	-58.3389	49.2478
